File ID	File Name	Data Category	Data Type	Project ID	Case ID	Sample ID	Sample Type
c772999a-4bf4-46f3-b276-32efedc57706	BEFIT_p_TCGAb32_SNP_S_GenomeWideSNP_6_D01_585028.nocnv_grch38.seg.v2.txt	Copy Number Variation	Masked Copy Number Segment	TCGA-KIRC	TCGA-A3-3378	TCGA-A3-3378-01A	Primary Tumor
5c03642f-a3f1-44b8-bb0f-7194d7d52791	BEFIT_p_TCGAb32_SNP_S_GenomeWideSNP_6_F02_584920.grch38.seg.v2.txt	Copy Number Variation	Copy Number Segment	TCGA-KIRC	TCGA-A3-3380	TCGA-A3-3380-11A	Solid Tissue Normal
9fc0b1ed-f3f9-4cb1-be32-e10c3c9ccfd9	4020fb48-41a6-40be-bf52-0e45fa2c1799.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-KIRC	TCGA-CJ-5672	TCGA-CJ-5672-11A	Solid Tissue Normal
d0633f28-6094-47f3-af19-e61ab20b975c	jhu-usc.edu_KIRC.HumanMethylation27.3.lvl-3.TCGA-BP-4340-01A-01D-1284-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-KIRC	TCGA-BP-4340	TCGA-BP-4340-01A	Primary Tumor
4d0483e4-1f43-489e-86eb-0e1f8a57545d	NARKY_p_TCGAb69_SNP_N_GenomeWideSNP_6_D06_697848.grch38.seg.v2.txt	Copy Number Variation	Copy Number Segment	TCGA-KIRC	TCGA-BP-4976	TCGA-BP-4976-11A	Solid Tissue Normal
2afb5cda-a6bc-447e-9821-c093c08e5d33	SOOKS_p_TCGA_b90_SNP_N_GenomeWideSNP_6_D04_748562.grch38.seg.v2.txt	Copy Number Variation	Copy Number Segment	TCGA-KIRC	TCGA-B0-5701	TCGA-B0-5701-11A	Solid Tissue Normal
2d0beb50-9430-431b-9741-249799177e7f	83d81a89-6e89-4c55-808f-6a122bfdebbe.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-KIRC	TCGA-AK-3456	TCGA-AK-3456-01A	Primary Tumor
9c58acb6-1654-4044-a593-0a1defbef071	96914891-d3ec-4f46-8852-e542dd58f93e.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-KIRC	TCGA-A3-A6NN	TCGA-A3-A6NN-01A	Primary Tumor
bf6ad4b2-06af-4587-ba97-3da6bdd423e8	REEDY_p_TCGAb65_SNP_N_GenomeWideSNP_6_D08_697612.grch38.seg.v2.txt	Copy Number Variation	Copy Number Segment	TCGA-KIRC	TCGA-CJ-4868	TCGA-CJ-4868-01A	Primary Tumor
734e8153-e7eb-4cc5-b865-e8333c0bfe72	8d39e856-f93f-4eab-90ef-1e924b059fee.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-KIRC	TCGA-DV-5567	TCGA-DV-5567-01A	Primary Tumor
8b3a8356-cf1b-4e76-b98a-6cc14d450bd8	BUBBY_p_TCGA_b89_105_SNP_N_GenomeWideSNP_6_C10_777542.grch38.seg.v2.txt	Copy Number Variation	Copy Number Segment	TCGA-KIRC	TCGA-B0-5713	TCGA-B0-5713-01A	Primary Tumor
04bd1851-95de-41ca-97aa-7e60d003c81e	NARKY_p_TCGAb69_SNP_N_GenomeWideSNP_6_E02_697866.grch38.seg.v2.txt	Copy Number Variation	Copy Number Segment	TCGA-KIRC	TCGA-BP-5001	TCGA-BP-5001-11A	Solid Tissue Normal
2f85fc58-7cd6-40b9-9c8c-f3f2a53ecc71	REEDY_p_TCGAb65_SNP_N_GenomeWideSNP_6_H09_697730.nocnv_grch38.seg.v2.txt	Copy Number Variation	Masked Copy Number Segment	TCGA-KIRC	TCGA-CJ-4894	TCGA-CJ-4894-11A	Solid Tissue Normal
b3621d33-dc23-4644-b477-abc2b61bbd67	jhu-usc.edu_KIRC.HumanMethylation27.1.lvl-3.TCGA-A3-3326-11A-01D-0859-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-KIRC	TCGA-A3-3326	TCGA-A3-3326-11A	Solid Tissue Normal
a45b876c-222c-4a29-9aa9-c927f582d344	58536ca4-2793-4c2c-845c-cfd2bbdd470b.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-KIRC	TCGA-CJ-4901	TCGA-CJ-4901-01A	Primary Tumor
d7e555a2-32d9-43e8-b441-d1b038f3f70f	67a59704-20de-482b-b65d-57b7e0160535.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-KIRC	TCGA-BP-4777	TCGA-BP-4777-01A	Primary Tumor
ced1bc76-9bdc-44de-8540-8a7b55198762	a754705c-cb56-4f26-8646-164e48bfc095.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-KIRC	TCGA-CW-5591	TCGA-CW-5591-11A	Solid Tissue Normal
fcff0700-670f-41f0-bc8a-d237abd685e7	jhu-usc.edu_KIRC.HumanMethylation27.3.lvl-3.TCGA-BP-4756-01A-01D-1284-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-KIRC	TCGA-BP-4756	TCGA-BP-4756-01A	Primary Tumor
f4cb4f29-72c1-4a2c-a6cd-c872e4954ef8	jhu-usc.edu_KIRC.HumanMethylation450.5.lvl-3.TCGA-CW-5585-01A-01D-1536-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-KIRC	TCGA-CW-5585	TCGA-CW-5585-01A	Primary Tumor
2f9047e4-5ec2-4694-a341-c75051e5f38b	MANIA_p_TCGASNP_b82and51R_N_GenomeWideSNP_6_A04_734908.grch38.seg.v2.txt	Copy Number Variation	Copy Number Segment	TCGA-KIRC	TCGA-CZ-5462	TCGA-CZ-5462-11A	Solid Tissue Normal
42c14f01-2589-428e-b3ee-0ac4cbb2cbe6	fc5bd55f-cdb1-4c96-a91a-513b43e6a99a.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-KIRC	TCGA-BP-4326	TCGA-BP-4326-01A	Primary Tumor
59361766-1f7f-4f28-87f4-7e71e49be1da	SPIKE_p_TCGA_B64_SNP_N_GenomeWideSNP_6_F12_697496.nocnv_grch38.seg.v2.txt	Copy Number Variation	Masked Copy Number Segment	TCGA-KIRC	TCGA-BP-4340	TCGA-BP-4340-11A	Solid Tissue Normal
24980ea5-e581-407f-bc46-45a316780cf9	REEDY_p_TCGAb65_SNP_N_GenomeWideSNP_6_E09_697700.nocnv_grch38.seg.v2.txt	Copy Number Variation	Masked Copy Number Segment	TCGA-KIRC	TCGA-CJ-4891	TCGA-CJ-4891-01A	Primary Tumor
e8452f31-99e5-4fdd-9b54-eefe2887e318	c766f8f6-0693-4ad4-9a8c-f13a1ff35a26.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-KIRC	TCGA-B2-5635	TCGA-B2-5635-01A	Primary Tumor
0b8fcf3b-db90-4738-b4ff-2c1d5750e8f7	NARKY_p_TCGAb69_SNP_N_GenomeWideSNP_6_A10_697914.nocnv_grch38.seg.v2.txt	Copy Number Variation	Masked Copy Number Segment	TCGA-KIRC	TCGA-B0-5085	TCGA-B0-5085-01A	Primary Tumor
112fb2c1-5e87-4514-b3f1-7100e2b9cef4	REEDY_p_TCGAb65_SNP_N_GenomeWideSNP_6_A07_697692.grch38.seg.v2.txt	Copy Number Variation	Copy Number Segment	TCGA-KIRC	TCGA-B0-4833	TCGA-B0-4833-01A	Primary Tumor
c9dffb55-4c5d-41aa-89de-dd38b238361e	REEDY_p_TCGAb65_SNP_N_GenomeWideSNP_6_H10_697594.grch38.seg.v2.txt	Copy Number Variation	Copy Number Segment	TCGA-KIRC	TCGA-CJ-4888	TCGA-CJ-4888-11A	Solid Tissue Normal
1b9179b2-ebcc-4a18-932f-09cae1bf8b90	8397b99f-3ab3-4e85-a6d2-4377689aface.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-KIRC	TCGA-B0-5697	TCGA-B0-5697-11A	Solid Tissue Normal
ed7f6372-d820-43b9-bafa-7d83be8f66ec	jhu-usc.edu_KIRC.HumanMethylation450.3.lvl-3.TCGA-CZ-4859-11A-01D-1424-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-KIRC	TCGA-CZ-4859	TCGA-CZ-4859-11A	Solid Tissue Normal
241960ba-52ff-433a-a077-ce761196e9b6	SOOKS_p_TCGA_b90_SNP_N_GenomeWideSNP_6_D05_748470.grch38.seg.v2.txt	Copy Number Variation	Copy Number Segment	TCGA-KIRC	TCGA-CJ-5672	TCGA-CJ-5672-11A	Solid Tissue Normal
2388d8ee-26b3-4ea0-be18-6b07fa403ed0	b073ff20-363d-4ce4-b679-3df70a746c55.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-KIRC	TCGA-B0-4945	TCGA-B0-4945-01A	Primary Tumor
e68673ed-d029-4a18-9749-70ee0fe31b9e	SPIKE_p_TCGA_B64_SNP_N_GenomeWideSNP_6_B01_697546.grch38.seg.v2.txt	Copy Number Variation	Copy Number Segment	TCGA-KIRC	TCGA-BP-4158	TCGA-BP-4158-01A	Primary Tumor
c0c3ca0a-af58-4ec5-a754-650536ab635d	TARSI_p_TCGAb70_SNP_N_GenomeWideSNP_6_H03_741940.nocnv_grch38.seg.v2.txt	Copy Number Variation	Masked Copy Number Segment	TCGA-KIRC	TCGA-CJ-4912	TCGA-CJ-4912-01A	Primary Tumor
b1967ae9-336c-4581-9a92-c9853cf62fe6	12a1bd2a-d699-40ea-9f88-80caef3d6ef7.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-KIRC	TCGA-B0-5108	TCGA-B0-5108-01A	Primary Tumor
48a60ec9-abe8-4c67-907d-eefd97b7a107	20c7b2e7-5c7d-412b-af35-915629730b9f.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-KIRC	TCGA-CJ-5681	TCGA-CJ-5681-11A	Solid Tissue Normal
c049fb00-62de-4857-893d-cf3d83ce7f13	a3396800-bb60-4965-870e-eed8666cd640.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-KIRC	TCGA-AK-3440	TCGA-AK-3440-01A	Primary Tumor
967a12d0-1014-4d18-a74e-ec7f448f7d45	2113ee53-ea3a-47a9-bc6f-0844158f6b72.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-KIRC	TCGA-A3-3365	TCGA-A3-3365-01A	Primary Tumor
01a297ef-acc5-457f-9db1-3f3345314d89	69190bfd-c40f-4183-8dc6-01c1253935e5.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-KIRC	TCGA-AK-3447	TCGA-AK-3447-01A	Primary Tumor
07ddf5a4-6b38-4622-bdfc-f8bc810c7a38	155a362e-780d-41e4-885e-13a14f5a25b1.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-KIRC	TCGA-B8-5549	TCGA-B8-5549-11A	Solid Tissue Normal
ba6287ac-589d-46f6-ab46-e21e3b1660e6	2ac28765-d5c7-4361-afed-3adabd801ee1.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-KIRC	TCGA-A3-3317	TCGA-A3-3317-01A	Primary Tumor
f93e274a-2c51-4f6f-ada5-da84c98aa5a8	jhu-usc.edu_KIRC.HumanMethylation450.3.lvl-3.TCGA-BP-5198-01A-01D-1424-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-KIRC	TCGA-BP-5198	TCGA-BP-5198-01A	Primary Tumor
be07733b-783b-417d-a291-7d4e3ac19808	jhu-usc.edu_KIRC.HumanMethylation450.7.lvl-3.TCGA-MM-A564-01A-11D-A264-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-KIRC	TCGA-MM-A564	TCGA-MM-A564-01A	Primary Tumor
b1968adc-ec55-4ed8-8385-ec9bc912c4c5	NARKY_p_TCGAb69_SNP_N_GenomeWideSNP_6_B04_697968.grch38.seg.v2.txt	Copy Number Variation	Copy Number Segment	TCGA-KIRC	TCGA-B0-5077	TCGA-B0-5077-11A	Solid Tissue Normal
be8f54fb-beaf-4907-9813-8372a7cb60d5	REEDY_p_TCGAb65_SNP_N_GenomeWideSNP_6_G05_697642.nocnv_grch38.seg.v2.txt	Copy Number Variation	Masked Copy Number Segment	TCGA-KIRC	TCGA-BP-4784	TCGA-BP-4784-11A	Solid Tissue Normal
bfb46ce9-2ed4-42a5-9e81-c5826965d312	jhu-usc.edu_KIRC.HumanMethylation27.5.lvl-3.TCGA-BP-4965-11A-01D-1332-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-KIRC	TCGA-BP-4965	TCGA-BP-4965-11A	Solid Tissue Normal
db88e366-ec81-4a7e-81c6-ec3a391bcef7	SITUS_p_TCGAb50_SNP_N_GenomeWideSNP_6_C11_680108.nocnv_grch38.seg.v2.txt	Copy Number Variation	Masked Copy Number Segment	TCGA-KIRC	TCGA-B8-4143	TCGA-B8-4143-01A	Primary Tumor
a9c80d8b-c7f8-4bda-9f17-0e612c25342d	jhu-usc.edu_KIRC.HumanMethylation450.6.lvl-3.TCGA-CZ-5988-01A-11D-1670-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-KIRC	TCGA-CZ-5988	TCGA-CZ-5988-01A	Primary Tumor
b18078ec-ca3d-4fec-9572-38b8a536ae89	SPIKE_p_TCGA_B64_SNP_N_GenomeWideSNP_6_E04_697540.grch38.seg.v2.txt	Copy Number Variation	Copy Number Segment	TCGA-KIRC	TCGA-BP-4169	TCGA-BP-4169-01A	Primary Tumor
733fbc39-0e01-475c-a21f-f8b07ec7ce02	NARKY_p_TCGAb69_SNP_N_GenomeWideSNP_6_E08_697888.grch38.seg.v2.txt	Copy Number Variation	Copy Number Segment	TCGA-KIRC	TCGA-BP-4961	TCGA-BP-4961-01A	Primary Tumor
32761e5c-fa29-4187-95f5-b8915660872b	SPIKE_p_TCGA_B64_SNP_N_GenomeWideSNP_6_G01_697468.grch38.seg.v2.txt	Copy Number Variation	Copy Number Segment	TCGA-KIRC	TCGA-BP-4349	TCGA-BP-4349-11A	Solid Tissue Normal
06ddc8ad-475b-4241-842b-b43569302dcf	DADOS_p_TCGAb3_85_86_87_88_NSP_GenomeWideSNP_6_F01_1464666.nocnv_grch38.seg.v2.txt	Copy Number Variation	Masked Copy Number Segment	TCGA-KIRC	TCGA-A3-A8OW	TCGA-A3-A8OW-01A	Primary Tumor
4f366221-b97b-42ff-9295-9a0aaf45b993	REEDY_p_TCGAb65_SNP_N_GenomeWideSNP_6_F08_697724.nocnv_grch38.seg.v2.txt	Copy Number Variation	Masked Copy Number Segment	TCGA-KIRC	TCGA-CJ-4885	TCGA-CJ-4885-01A	Primary Tumor
6885307e-d340-4974-b0a9-ec1dd4acea02	d1c88616-a6ba-4865-9cf7-deebbafa4924.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-KIRC	TCGA-A3-A8OU	TCGA-A3-A8OU-01A	Primary Tumor
7c36968a-c6d1-488d-b65f-e83dd2c825bd	TARSI_p_TCGAb70_SNP_N_GenomeWideSNP_6_E01_742014.nocnv_grch38.seg.v2.txt	Copy Number Variation	Masked Copy Number Segment	TCGA-KIRC	TCGA-CJ-4882	TCGA-CJ-4882-01A	Primary Tumor
b4648fd0-2d19-4542-b9a5-590b7d8c8822	74b97e05-5024-4c09-822d-85231e726722.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-KIRC	TCGA-G6-A8L6	TCGA-G6-A8L6-01A	Primary Tumor
90844deb-557d-4d43-995d-34614098ebfc	PLENA_p_TCGAb63and64_SNP_N_GenomeWideSNP_6_B06_697296.nocnv_grch38.seg.v2.txt	Copy Number Variation	Masked Copy Number Segment	TCGA-KIRC	TCGA-B8-4622	TCGA-B8-4622-10A	Blood Derived Normal
6aed3fa0-cb7d-49c0-bb11-55e81ba393d6	SPIKE_p_TCGA_B64_SNP_N_GenomeWideSNP_6_A12_697514.grch38.seg.v2.txt	Copy Number Variation	Copy Number Segment	TCGA-KIRC	TCGA-BP-4774	TCGA-BP-4774-11A	Solid Tissue Normal
08fbb151-42e8-494f-b83b-48bf63515887	SPIKE_p_TCGA_B64_SNP_N_GenomeWideSNP_6_F05_697488.grch38.seg.v2.txt	Copy Number Variation	Copy Number Segment	TCGA-KIRC	TCGA-BP-4774	TCGA-BP-4774-01A	Primary Tumor
8e74f079-00c6-4dd7-8af1-8e661128f795	SOOKS_p_TCGA_b90_SNP_N_GenomeWideSNP_6_E11_748576.nocnv_grch38.seg.v2.txt	Copy Number Variation	Masked Copy Number Segment	TCGA-KIRC	TCGA-CJ-5677	TCGA-CJ-5677-11A	Solid Tissue Normal
5af9e5cc-bbec-4c26-979b-b4a75bf9bf0a	jhu-usc.edu_KIRC.HumanMethylation450.1.lvl-3.TCGA-B0-4824-01A-01D-1275-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-KIRC	TCGA-B0-4824	TCGA-B0-4824-01A	Primary Tumor
4bf0f2f6-333a-4a4f-858b-17e88ad04303	jhu-usc.edu_KIRC.HumanMethylation450.2.lvl-3.TCGA-B0-5115-11A-01D-1418-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-KIRC	TCGA-B0-5115	TCGA-B0-5115-11A	Solid Tissue Normal
03993255-81d5-4306-a65e-d7f15a2368eb	OWNED_p_TCGA_b102_105_SNP_N_GenomeWideSNP_6_C12_777010.grch38.seg.v2.txt	Copy Number Variation	Copy Number Segment	TCGA-KIRC	TCGA-CW-5580	TCGA-CW-5580-01A	Primary Tumor
cf989b96-251b-4ef9-ba9f-e8e975cde47d	NINES_p_TCGAb68_SNP_N_GenomeWideSNP_6_B03_730704.nocnv_grch38.seg.v2.txt	Copy Number Variation	Masked Copy Number Segment	TCGA-KIRC	TCGA-B0-5109	TCGA-B0-5109-11A	Solid Tissue Normal
830ad883-c312-4e10-aa40-835a1eae83e9	MANIA_p_TCGASNP_b82and51R_N_GenomeWideSNP_6_A07_734940.nocnv_grch38.seg.v2.txt	Copy Number Variation	Masked Copy Number Segment	TCGA-KIRC	TCGA-CZ-5466	TCGA-CZ-5466-11A	Solid Tissue Normal
531d12d3-7404-4cae-9055-742ede0eb805	NARKY_p_TCGAb69_SNP_N_GenomeWideSNP_6_H02_697880.grch38.seg.v2.txt	Copy Number Variation	Copy Number Segment	TCGA-KIRC	TCGA-BP-4977	TCGA-BP-4977-11A	Solid Tissue Normal
7cf60248-0fdb-4b6f-b37e-59c23bac3a06	BEFIT_p_TCGAb32_SNP_S_GenomeWideSNP_6_C10_584896.grch38.seg.v2.txt	Copy Number Variation	Copy Number Segment	TCGA-KIRC	TCGA-A3-3311	TCGA-A3-3311-01A	Primary Tumor
df998fac-9f12-4c17-aa00-7da9bfbfd3f8	4da49312-7642-4a60-a50d-cf62c870b896.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-KIRC	TCGA-A3-A8OV	TCGA-A3-A8OV-01A	Primary Tumor
8169db48-20eb-4eda-86d7-bf611336c161	jhu-usc.edu_KIRC.HumanMethylation27.5.lvl-3.TCGA-BP-4973-11A-01D-1332-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-KIRC	TCGA-BP-4973	TCGA-BP-4973-11A	Solid Tissue Normal
76e96a4f-84c3-4ab4-af5d-96f6880a39d2	60547e35-d42f-44bd-a9e8-21d57da93ee8.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-KIRC	TCGA-BP-5001	TCGA-BP-5001-01A	Primary Tumor
f9ef2f18-6999-4b15-9f36-635c49307b62	jhu-usc.edu_KIRC.HumanMethylation450.5.lvl-3.TCGA-B2-5633-01A-01D-A27A-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-KIRC	TCGA-B2-5633	TCGA-B2-5633-01A	Primary Tumor
7cc9b25f-f388-47d2-bd36-e42c5a4c383b	SOOKS_p_TCGA_b90_SNP_N_GenomeWideSNP_6_E04_748564.grch38.seg.v2.txt	Copy Number Variation	Copy Number Segment	TCGA-KIRC	TCGA-CJ-5679	TCGA-CJ-5679-01A	Primary Tumor
fba38772-6957-4732-bd74-193382cf2142	c5f1fac6-8b52-4a0d-b75c-fbb268b91fe6.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-KIRC	TCGA-B2-5635	TCGA-B2-5635-01B	Primary Tumor
5b35f9e3-aff9-424b-b60e-39d9751a461f	SOOKS_p_TCGA_b90_SNP_N_GenomeWideSNP_6_C11_748598.grch38.seg.v2.txt	Copy Number Variation	Copy Number Segment	TCGA-KIRC	TCGA-CJ-5671	TCGA-CJ-5671-11A	Solid Tissue Normal
bd5c69a1-b69f-484d-8c9b-e31fb4b007b9	jhu-usc.edu_KIRC.HumanMethylation450.3.lvl-3.TCGA-BP-5177-01A-01D-1424-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-KIRC	TCGA-BP-5177	TCGA-BP-5177-01A	Primary Tumor
02f387de-be41-4138-b51e-da35a136965b	MANIA_p_TCGASNP_b82and51R_N_GenomeWideSNP_6_H05_734842.nocnv_grch38.seg.v2.txt	Copy Number Variation	Masked Copy Number Segment	TCGA-KIRC	TCGA-AK-3458	TCGA-AK-3458-10A	Blood Derived Normal
fbc15cc8-bc1f-4b98-b952-f446ddca7d30	jhu-usc.edu_KIRC.HumanMethylation450.4.lvl-3.TCGA-CZ-5466-11A-01D-1500-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-KIRC	TCGA-CZ-5466	TCGA-CZ-5466-11A	Solid Tissue Normal
e716f724-c25b-46f3-91c4-f7dbf8c94c93	7f6e7f9e-1ec3-4109-b4fd-1786aad9942f.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-KIRC	TCGA-B2-5635	TCGA-B2-5635-01A	Primary Tumor
52784d17-32b0-4f2f-afe0-be0cdb50c669	SPIKE_p_TCGA_B64_SNP_N_GenomeWideSNP_6_D11_697440.nocnv_grch38.seg.v2.txt	Copy Number Variation	Masked Copy Number Segment	TCGA-KIRC	TCGA-BP-4335	TCGA-BP-4335-11A	Solid Tissue Normal
5b19c8bc-5ed6-4014-bc11-60fd2f88bb50	jhu-usc.edu_KIRC.HumanMethylation450.4.lvl-3.TCGA-B0-5080-01A-01D-1500-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-KIRC	TCGA-B0-5080	TCGA-B0-5080-01A	Primary Tumor
e95a660e-1129-4af1-9434-d59cc30aad4d	BUBBY_p_TCGA_b89_105_SNP_N_GenomeWideSNP_6_E04_777480.grch38.seg.v2.txt	Copy Number Variation	Copy Number Segment	TCGA-KIRC	TCGA-B4-5838	TCGA-B4-5838-01A	Primary Tumor
c27bc575-a7df-4ebe-9d1b-ebef7e6f727d	f71ca4cb-1677-41cd-aec1-cd2702fb840e.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-KIRC	TCGA-DV-5574	TCGA-DV-5574-01A	Primary Tumor
5139eed3-2a8c-4031-aa90-99b7f3faadde	MOWED_p_TCGAb3_39_40_41_42_STY_GenomeWideSNP_6_D09_1377532.nocnv_grch38.seg.v2.txt	Copy Number Variation	Masked Copy Number Segment	TCGA-KIRC	TCGA-G6-A5PC	TCGA-G6-A5PC-01A	Primary Tumor
53ec58f5-4143-4b1f-bc42-1fc7c5514956	DEBUT_p_TCGAb45_81_wRedosSNP_N_GenomeWideSNP_6_F02_729376.grch38.seg.v2.txt	Copy Number Variation	Copy Number Segment	TCGA-KIRC	TCGA-BP-4167	TCGA-BP-4167-01A	Primary Tumor
a6ef0d1a-6169-4077-9d92-7f57f1e88f1c	TARSI_p_TCGAb70_SNP_N_GenomeWideSNP_6_F05_741938.nocnv_grch38.seg.v2.txt	Copy Number Variation	Masked Copy Number Segment	TCGA-KIRC	TCGA-BP-5189	TCGA-BP-5189-11A	Solid Tissue Normal
0357ec4e-8610-4705-a496-150aef67d27c	SOOKS_p_TCGA_b90_SNP_N_GenomeWideSNP_6_A02_748502.nocnv_grch38.seg.v2.txt	Copy Number Variation	Masked Copy Number Segment	TCGA-KIRC	TCGA-B2-5639	TCGA-B2-5639-01A	Primary Tumor
e1199c49-6740-4d98-a267-192f5d7dabbd	NINES_p_TCGAb68_SNP_N_GenomeWideSNP_6_G08_730668.nocnv_grch38.seg.v2.txt	Copy Number Variation	Masked Copy Number Segment	TCGA-KIRC	TCGA-B0-5097	TCGA-B0-5097-01A	Primary Tumor
93f75016-a767-4229-bf1c-53329f86a777	NINES_p_TCGAb68_SNP_N_GenomeWideSNP_6_F05_730620.nocnv_grch38.seg.v2.txt	Copy Number Variation	Masked Copy Number Segment	TCGA-KIRC	TCGA-B0-5116	TCGA-B0-5116-01A	Primary Tumor
b15ffcd0-a105-4038-962b-e40906c34553	TARSI_p_TCGAb70_SNP_N_GenomeWideSNP_6_C05_741910.grch38.seg.v2.txt	Copy Number Variation	Copy Number Segment	TCGA-KIRC	TCGA-CJ-4920	TCGA-CJ-4920-01A	Primary Tumor
90507467-24a8-49e7-849c-e39d8f4a0073	SITUS_p_TCGAb50_SNP_N_GenomeWideSNP_6_B04_680054.nocnv_grch38.seg.v2.txt	Copy Number Variation	Masked Copy Number Segment	TCGA-KIRC	TCGA-AK-3451	TCGA-AK-3451-10A	Blood Derived Normal
4b4d6b94-932b-4551-ab3f-5d2a841817c3	jhu-usc.edu_KIRC.HumanMethylation27.1.lvl-3.TCGA-A3-3313-01A-01D-0859-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-KIRC	TCGA-A3-3313	TCGA-A3-3313-01A	Primary Tumor
bf7f19f6-b4c1-45ac-8ef3-abc0a2a03c97	d73728cb-58d3-4d95-a13a-37baa003609f.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-KIRC	TCGA-CW-5591	TCGA-CW-5591-11A	Solid Tissue Normal
99c858ce-c839-470c-aff6-5f0c01c20287	jhu-usc.edu_KIRC.HumanMethylation450.1.lvl-3.TCGA-B0-4848-01A-01D-1275-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-KIRC	TCGA-B0-4848	TCGA-B0-4848-01A	Primary Tumor
9b520665-84fa-48d6-b9ff-5c605511fb7c	e8bb4231-35af-462f-accf-a07a1aa9d5a6.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-KIRC	TCGA-B0-5075	TCGA-B0-5075-01A	Primary Tumor
37c84ac8-3555-4c8a-9115-9a01add8adce	TARSI_p_TCGAb70_SNP_N_GenomeWideSNP_6_G07_741952.nocnv_grch38.seg.v2.txt	Copy Number Variation	Masked Copy Number Segment	TCGA-KIRC	TCGA-BP-5202	TCGA-BP-5202-01A	Primary Tumor
2273cafc-255b-49c8-9c81-82cf6a473679	NINES_p_TCGAb68_SNP_N_GenomeWideSNP_6_E11_730592.nocnv_grch38.seg.v2.txt	Copy Number Variation	Masked Copy Number Segment	TCGA-KIRC	TCGA-A3-3376	TCGA-A3-3376-11A	Solid Tissue Normal
4ccd8283-3e8c-4d26-b722-83a3abb76dce	jhu-usc.edu_KIRC.HumanMethylation27.5.lvl-3.TCGA-B0-5084-01A-01D-1332-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-KIRC	TCGA-B0-5084	TCGA-B0-5084-01A	Primary Tumor
